open_time	pnl_15686	pnl_15687	delta	change_type	close_type_15686	close_type_15687	sl_source_15686	sl_source_15687
2024-10-17 08:00:00	-8.80	-8.67	0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2024-12-02 20:00:00	-8.80	-8.67	0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2025-01-12 20:00:00	-9.05	-8.91	0.13	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-06-24 16:00:00	1.93	2.05	0.12	shared_changed	??????	??????	NULL	NULL
2023-02-12 00:00:00	2.67	2.80	0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-07-01 00:00:00	2.64	2.76	0.12	shared_changed	??????????	??????????	NULL	NULL
2023-08-05 00:00:00	2.58	2.69	0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-08-22 20:00:00	2.75	2.87	0.12	shared_changed	??????????	??????????	NULL	NULL
2023-09-30 20:00:00	2.67	2.79	0.12	shared_changed	??????????	??????????	NULL	NULL
2023-11-09 20:00:00	2.72	2.84	0.12	shared_changed	??????	??????	NULL	NULL
2024-01-22 04:00:00	2.60	2.71	0.12	shared_changed	??????????	??????????	NULL	NULL
2024-06-05 12:00:00	2.64	2.76	0.12	shared_changed	??????????	??????????	NULL	NULL
2024-10-28 20:00:00	-7.86	-7.75	0.12	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-03-03 20:00:00	6.19	6.30	0.11	shared_changed	????????	????????	NULL	NULL
2022-04-21 20:00:00	6.47	6.59	0.11	shared_changed	??????????	??????????	NULL	NULL
2022-10-10 08:00:00	1.08	1.19	0.11	shared_changed	??????????	??????????	NULL	NULL
2022-12-12 00:00:00	1.05	1.15	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-01-29 08:00:00	2.40	2.51	0.11	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-02-06 12:00:00	2.41	2.52	0.11	shared_changed	??????	??????	NULL	NULL
2023-06-05 04:00:00	2.33	2.43	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-06-20 20:00:00	2.33	2.43	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-08-07 20:00:00	2.48	2.59	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-10-29 08:00:00	2.41	2.52	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-10-30 04:00:00	2.49	2.60	0.11	shared_changed	??????????	??????????	NULL	NULL
2023-11-01 08:00:00	2.52	2.64	0.11	shared_changed	??????????	??????????	NULL	NULL
2024-04-30 16:00:00	2.42	2.52	0.11	shared_changed	????????	????????	NULL	NULL
2024-05-05 16:00:00	2.44	2.55	0.11	shared_changed	??????????	??????????	NULL	NULL
2024-10-31 00:00:00	-7.69	-7.58	0.11	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2025-05-04 00:00:00	-3.81	-3.70	0.11	shared_changed	??????	??????	NULL	NULL
2022-02-03 16:00:00	-1.51	-1.42	0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-02-25 16:00:00	5.48	5.57	0.10	shared_changed	??????	??????	NULL	NULL
2022-05-11 20:00:00	5.52	5.62	0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-10-09 12:00:00	2.27	2.38	0.10	shared_changed	??????????	??????????	NULL	NULL
2023-10-28 16:00:00	2.14	2.24	0.10	shared_changed	??????????	??????????	NULL	NULL
2024-02-23 04:00:00	2.31	2.42	0.10	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-05-06 04:00:00	2.28	2.38	0.10	shared_changed	??????????	??????????	NULL	NULL
2024-06-10 16:00:00	2.22	2.32	0.10	shared_changed	??????????	??????????	NULL	NULL
2023-05-16 00:00:00	1.99	2.08	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-06-02 20:00:00	1.98	2.07	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-06-12 20:00:00	2.01	2.10	0.09	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-07-10 08:00:00	2.03	2.12	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-09-05 04:00:00	1.93	2.02	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-10-08 12:00:00	2.10	2.20	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-10-19 16:00:00	1.91	2.00	0.09	shared_changed	??????????	??????????	NULL	NULL
2024-01-07 04:00:00	1.94	2.03	0.09	shared_changed	??????????	??????????	NULL	NULL
2023-01-08 20:00:00	1.82	1.90	0.08	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-01-12 00:00:00	1.85	1.93	0.08	shared_changed	??????????	??????????	NULL	NULL
2023-03-29 00:00:00	1.84	1.92	0.08	shared_changed	??????????	??????????	NULL	NULL
2023-08-10 20:00:00	1.72	1.80	0.08	shared_changed	??????????	??????????	NULL	NULL
2023-09-06 20:00:00	1.72	1.80	0.08	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-11-01 04:00:00	1.79	1.87	0.08	shared_changed	??????????	??????????	NULL	NULL
2024-03-13 12:00:00	1.79	1.87	0.08	shared_changed	??????????	??????????	NULL	NULL
2024-12-02 08:00:00	-5.05	-4.97	0.08	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2025-04-18 00:00:00	-2.62	-2.54	0.08	shared_changed	????????	????????	NULL	NULL
2022-03-22 08:00:00	3.76	3.82	0.07	shared_changed	??????	??????	NULL	NULL
2022-04-06 04:00:00	3.89	3.96	0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-01-06 20:00:00	1.66	1.74	0.07	shared_changed	??????	??????	NULL	NULL
2024-06-15 04:00:00	1.65	1.73	0.07	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-05-30 04:00:00	3.14	3.19	0.06	shared_changed	??????	??????	NULL	NULL
2023-01-05 00:00:00	1.36	1.42	0.06	shared_changed	??????????	??????????	NULL	NULL
2023-05-17 12:00:00	1.35	1.41	0.06	shared_changed	??????	??????	NULL	NULL
2023-09-18 08:00:00	1.33	1.39	0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-09-18 12:00:00	1.37	1.43	0.06	shared_changed	??????????	??????????	NULL	NULL
2024-07-02 00:00:00	1.35	1.41	0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-03-10 08:00:00	2.57	2.62	0.05	shared_changed	????????	????????	NULL	NULL
2022-03-28 04:00:00	2.56	2.61	0.05	shared_changed	??????	??????	NULL	NULL
2023-01-11 04:00:00	1.16	1.21	0.05	shared_changed	??????????	??????????	NULL	NULL
2023-06-04 20:00:00	1.19	1.25	0.05	shared_changed	??????????	??????????	NULL	NULL
2023-08-14 04:00:00	1.16	1.21	0.05	shared_changed	??????????	??????????	NULL	NULL
2023-08-28 08:00:00	1.03	1.07	0.05	shared_changed	??????????	??????????	NULL	NULL
2023-08-03 12:00:00	0.78	0.82	0.04	shared_changed	??????????	??????????	NULL	NULL
2023-09-16 12:00:00	0.79	0.83	0.04	shared_changed	??????????	??????????	NULL	NULL
2024-08-14 20:00:00	0.81	0.85	0.04	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-03-21 20:00:00	0.75	0.79	0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-05-24 08:00:00	0.65	0.68	0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-08-06 20:00:00	0.58	0.60	0.03	shared_changed	??????????	??????????	NULL	NULL
2023-09-10 08:00:00	0.64	0.67	0.03	shared_changed	??????????	??????????	NULL	NULL
2023-11-12 04:00:00	0.74	0.77	0.03	shared_changed	????????	????????	NULL	NULL
2024-10-23 20:00:00	-1.78	-1.76	0.03	shared_changed	????????	????????	NULL	NULL
2025-07-06 00:00:00	-1.17	-1.13	0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-03-05 04:00:00	0.78	0.79	0.01	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2022-03-27 20:00:00	0.83	0.85	0.01	shared_changed	??????????	??????????	NULL	NULL
2023-05-15 08:00:00	0.31	0.32	0.01	shared_changed	??????	??????	NULL	NULL
2024-04-10 00:00:00	0.30	0.31	0.01	shared_changed	??????	??????	NULL	NULL
2024-10-07 16:00:00	-1.00	-0.99	0.01	shared_changed	??????	??????	NULL	NULL
2025-01-18 08:00:00	-0.85	-0.83	0.01	shared_changed	????????	????????	NULL	NULL
2021-08-18 20:00:00	-3.50	-3.50	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-08-19 20:00:00	2.16	2.16	0.00	shared_changed	??????	??????	NULL	NULL
2021-08-25 16:00:00	-1.48	-1.48	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-08-28 04:00:00	-1.27	-1.27	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-08-29 08:00:00	1.90	1.90	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-08-30 08:00:00	-2.00	-2.00	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-09-02 04:00:00	0.73	0.73	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-05 00:00:00	-1.46	-1.46	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-09-06 08:00:00	-1.18	-1.18	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-09-06 16:00:00	-0.99	-0.99	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-09-07 04:00:00	0.70	0.70	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-09-07 16:00:00	9.11	9.11	0.00	shared_changed	atr???????	atr???????	NULL	NULL
2021-09-08 08:00:00	-4.18	-4.18	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-09 20:00:00	-3.31	-3.31	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-10 12:00:00	2.13	2.13	0.00	shared_changed	????????	????????	NULL	NULL
2021-09-12 08:00:00	-0.24	-0.24	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-09-15 04:00:00	2.94	2.94	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-09-18 08:00:00	-1.57	-1.57	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-09-20 20:00:00	-4.01	-4.01	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-21 08:00:00	-3.85	-3.85	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-26 00:00:00	-1.64	-1.64	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-26 08:00:00	-1.79	-1.79	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-09-26 16:00:00	-2.41	-2.41	0.00	shared_changed	??????	??????	NULL	NULL
2021-09-28 12:00:00	-1.65	-1.65	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-09-28 20:00:00	-2.46	-2.46	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-09-29 20:00:00	-2.06	-2.06	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-10-01 16:00:00	4.41	4.41	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-10-06 20:00:00	-3.38	-3.38	0.00	shared_changed	??????	??????	NULL	NULL
2021-10-07 12:00:00	-2.16	-2.16	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-10-08 16:00:00	0.95	0.95	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-10-09 20:00:00	0.63	0.63	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-10-10 20:00:00	-3.22	-3.22	0.00	shared_changed	??????	??????	NULL	NULL
2021-10-16 16:00:00	-3.09	-3.09	0.00	shared_changed	??????	??????	NULL	NULL
2021-10-19 08:00:00	-1.51	-1.51	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-10-20 20:00:00	-0.55	-0.55	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-10-22 20:00:00	-2.88	-2.88	0.00	shared_changed	??????	??????	NULL	NULL
2021-10-24 04:00:00	-1.41	-1.41	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-11-02 20:00:00	-0.08	-0.08	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-11-04 20:00:00	-1.59	-1.59	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2021-11-08 08:00:00	-0.30	-0.30	0.00	shared_changed	??????	??????	NULL	NULL
2021-11-11 00:00:00	1.18	1.18	0.00	shared_changed	????????	????????	NULL	NULL
2021-11-14 16:00:00	-0.44	-0.44	0.00	shared_changed	??????	??????	NULL	NULL
2021-11-14 20:00:00	0.52	0.52	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-11-15 04:00:00	0.80	0.80	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-11-15 20:00:00	5.65	5.65	0.00	shared_changed	atr???????	atr???????	NULL	NULL
2021-11-21 00:00:00	-3.03	-3.03	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-11-29 00:00:00	6.16	6.16	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-03 20:00:00	9.14	9.14	0.00	shared_changed	atr???????	atr???????	NULL	NULL
2021-12-07 20:00:00	-1.82	-1.82	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-12-08 20:00:00	-0.88	-0.88	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-09 08:00:00	5.66	5.66	0.00	shared_changed	????????	????????	NULL	NULL
2021-12-12 12:00:00	-0.72	-0.72	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-12-13 20:00:00	-1.21	-1.21	0.00	shared_changed	????????	????????	NULL	NULL
2021-12-15 04:00:00	-2.03	-2.03	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2021-12-16 00:00:00	-3.40	-3.40	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-18 08:00:00	-1.21	-1.21	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-20 12:00:00	-3.21	-3.21	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-21 20:00:00	-0.95	-0.95	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-12-22 20:00:00	-1.49	-1.49	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2021-12-25 04:00:00	-0.20	-0.20	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-12-26 08:00:00	-1.54	-1.54	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2021-12-27 12:00:00	-0.53	-0.53	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2021-12-27 20:00:00	-0.29	-0.29	0.00	shared_changed	??????	??????	NULL	NULL
2021-12-28 00:00:00	0.50	0.50	0.00	shared_changed	??????????	??????????	NULL	NULL
2021-12-29 04:00:00	0.17	0.17	0.00	shared_changed	????????	????????	NULL	NULL
2021-12-31 16:00:00	-1.14	-1.14	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-01-01 00:00:00	-2.85	-2.85	0.00	shared_changed	??????	??????	NULL	NULL
2022-01-03 08:00:00	-0.78	-0.78	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-01-03 20:00:00	-0.91	-0.91	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-01-06 00:00:00	3.58	3.58	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-01-07 20:00:00	-2.14	-2.14	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-01-09 00:00:00	-2.73	-2.73	0.00	shared_changed	??????	??????	NULL	NULL
2022-01-10 20:00:00	6.52	6.52	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-01-24 16:00:00	-2.14	-2.13	0.00	shared_changed	??????	??????	NULL	NULL
2022-02-11 20:00:00	-0.06	-0.05	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-04-08 20:00:00	0.19	0.19	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-04-13 20:00:00	-0.28	-0.28	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-06-01 20:00:00	0.12	0.12	0.00	shared_changed	????????	????????	NULL	NULL
2023-09-21 16:00:00	-0.04	-0.04	0.00	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2026-03-10 20:00:00	0.00	0.00	0.00	added_in_15687	NULL	????	NULL	NULL
2022-03-27 08:00:00	-0.78	-0.79	-0.01	shared_changed	????????	????????	NULL	NULL
2022-04-16 20:00:00	-0.69	-0.70	-0.01	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-03-05 08:00:00	-0.14	-0.15	-0.01	shared_changed	??????????	??????????	NULL	NULL
2023-03-20 00:00:00	-0.11	-0.12	-0.01	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-06-10 12:00:00	-0.17	-0.18	-0.01	shared_changed	????????	????????	NULL	NULL
2023-11-05 08:00:00	-0.32	-0.33	-0.01	shared_changed	??????	??????	NULL	NULL
2024-05-21 16:00:00	-0.26	-0.28	-0.01	shared_changed	??????	??????	NULL	NULL
2022-03-09 08:00:00	-1.40	-1.43	-0.02	shared_changed	??????	??????	NULL	NULL
2022-03-18 20:00:00	-1.14	-1.16	-0.02	shared_changed	??????	??????	NULL	NULL
2022-04-21 16:00:00	-1.21	-1.23	-0.02	shared_changed	??????	??????	NULL	NULL
2022-04-28 20:00:00	-1.21	-1.23	-0.02	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-06-15 04:00:00	-0.33	-0.35	-0.02	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-06-20 08:00:00	-0.41	-0.43	-0.02	shared_changed	????????	????????	NULL	NULL
2023-09-07 00:00:00	-0.33	-0.35	-0.02	shared_changed	??????	??????	NULL	NULL
2024-08-24 00:00:00	-0.47	-0.49	-0.02	shared_changed	??????	??????	NULL	NULL
2022-03-13 20:00:00	-1.69	-1.72	-0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	KlineHammer_Volume_Confirmed	KlineHammer_Volume_Confirmed
2022-04-20 16:00:00	-1.79	-1.82	-0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-05-16 00:00:00	-1.91	-1.94	-0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-05-23 12:00:00	-1.53	-1.56	-0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-10-14 20:00:00	-0.28	-0.30	-0.03	shared_changed	????????	????????	NULL	NULL
2023-04-30 00:00:00	-0.57	-0.59	-0.03	shared_changed	??????	??????	NULL	NULL
2023-08-01 20:00:00	-0.60	-0.62	-0.03	shared_changed	??????	??????	NULL	NULL
2023-08-29 20:00:00	-0.75	-0.78	-0.03	shared_changed	??????	??????	NULL	NULL
2024-09-17 12:00:00	-0.71	-0.74	-0.03	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	LargeEntity_Retracement	LargeEntity_Retracement
2023-09-29 12:00:00	-0.89	-0.93	-0.04	shared_changed	??????	??????	NULL	NULL
2024-11-03 20:00:00	2.94	2.90	-0.04	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-02-27 20:00:00	-2.70	-2.75	-0.05	shared_changed	??????	??????	NULL	NULL
2022-03-07 20:00:00	-2.83	-2.88	-0.05	shared_changed	??????	??????	NULL	NULL
2022-06-15 12:00:00	-2.79	-2.84	-0.05	shared_changed	??????	??????	NULL	NULL
2023-04-21 16:00:00	-1.03	-1.07	-0.05	shared_changed	????????	????????	NULL	NULL
2023-07-26 12:00:00	-1.16	-1.22	-0.05	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-09-04 20:00:00	-1.17	-1.22	-0.05	shared_changed	????????	????????	NULL	NULL
2023-10-02 08:00:00	-1.09	-1.14	-0.05	shared_changed	??????	??????	NULL	NULL
2022-03-21 04:00:00	-3.57	-3.64	-0.06	shared_changed	??????	??????	NULL	NULL
2022-04-18 12:00:00	-3.11	-3.17	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-05-01 04:00:00	-3.48	-3.54	-0.06	shared_changed	??????	??????	NULL	NULL
2022-05-11 16:00:00	-3.64	-3.71	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2022-06-06 08:00:00	-3.41	-3.47	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-06-10 08:00:00	-3.47	-3.53	-0.06	shared_changed	??????	??????	NULL	NULL
2023-08-27 00:00:00	-1.33	-1.39	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Rejected	Engulfing_Volume_Rejected
2023-09-17 08:00:00	-1.43	-1.50	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2023-10-16 20:00:00	-1.43	-1.49	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2024-02-05 20:00:00	-1.23	-1.29	-0.06	shared_changed	????????	????????	NULL	NULL
2025-05-03 00:00:00	2.01	1.95	-0.06	shared_changed	????????	????????	NULL	NULL
2025-11-28 12:00:00	-1.81	-1.87	-0.06	shared_changed	Signal_Kline_Stop_Loss	Signal_Kline_Stop_Loss	Engulfing_Volume_Confirmed	Engulfing_Volume_Confirmed
2022-03-31 00:00:00	-3.69	-3.75	-0.07	shared_changed	??????	??????	NULL	NULL
2022-04-11 08:00:00	-3.70	-3.77	-0.07	shared_changed	??????	??????	NULL	NULL
